Selling_Price,Present_Price,Kms_Driven,Owner,no_year,Fuel_Type_Diesel,Fuel_Type_Petrol,Seller_Type_Individual,Transmission_Manual
1.00,4.96,70000,2,12,0,1,1,1
3.50,6.81,70000,1,6,1,0,1,1
0.85,5.51,150000,1,14,0,1,1,1
3.99,4.27,10000,0,1,0,1,1,1
5.80,11.28,56000,0,6,1,0,1,1
2.90,3.79,30000,0,3,0,1,1,1
3.80,7.39,50000,1,6,0,1,1,1
2.00,7.60,120000,0,10,1,0,1,1
5.00,6.53,27500,0,3,0,1,1,1
5.20,6.79,73000,0,8,1,0,1,1
6.50,8.48,75000,0,3,1,0,1,1
3.80,4.96,5000,0,2,0,1,1,1
5.20,6.79,70000,0,5,1,0,1,1
6.10,7.96,60000,0,5,1,0,1,1
0.85,7.20,110000,0,16,0,1,1,1
4.90,10.65,95000,0,7,1,0,1,1
2.30,5.00,34000,1,5,0,1,1,1
4.11,8.93,25000,0,5,0,1,1,1
5.50,10.70,31000,0,6,1,0,1,1
1.90,6.32,47000,0,9,0,1,1,1
4.99,5.34,5000,0,1,0,1,1,0
3.58,3.83,44000,0,2,0,1,1,1
2.78,2.97,120000,1,8,1,0,1,1
3.20,6.23,39395,0,6,1,0,1,1
5.80,12.61,67000,1,7,1,0,1,1
13.00,13.90,20000,0,1,0,1,1,0
8.25,8.82,40000,0,2,1,0,1,1
1.70,14.40,120000,1,16,0,1,1,1
17.00,33.08,80000,1,6,1,0,1,1
4.90,9.53,7000,0,2,0,1,1,1
10.50,20.43,15000,0,2,1,0,1,1
2.10,3.00,50000,0,4,0,1,1,1
12.50,17.83,30000,0,4,1,0,1,1
3.20,4.57,120000,1,8,1,0,1,1
4.00,5.71,64000,0,8,1,0,1,1
3.20,6.96,120000,0,7,1,0,1,1
6.00,13.04,85000,0,8,1,0,1,1
2.75,5.98,50000,0,8,0,1,1,1
1.70,7.39,59000,1,11,0,1,1,1
1.55,6.73,98000,0,8,1,0,1,1
6.20,26.93,140000,1,5,1,0,1,1
5.30,6.92,50000,0,3,0,1,1,1
5.50,7.18,40000,0,5,1,0,1,1
6.00,11.67,90000,0,6,1,0,1,1
6.49,12.63,117000,2,6,1,0,1,1
6.25,12.16,90000,0,6,1,0,1,1
1.25,4.75,70000,0,10,0,1,1,1
3.05,13.25,230000,1,11,1,0,1,1
2.85,10.83,155000,1,10,0,1,1,1
6.00,22.81,60000,1,5,1,0,1,1
4.26,6.08,110000,0,4,0,1,1,1
1.80,6.84,120000,0,10,1,0,1,1
4.00,13.30,100000,1,9,1,0,1,1
1.20,4.56,40000,1,10,0,1,1,1
3.00,11.40,110000,1,8,1,0,1,1
1.90,6.32,92500,1,9,0,1,1,1
3.10,4.05,20000,0,3,0,1,1,1
3.80,4.06,15000,0,1,0,1,1,1
7.40,7.91,14000,0,1,1,0,1,1
2.60,3.71,35000,0,4,0,1,1,1
3.20,4.18,32000,1,3,0,1,1,1
6.50,8.48,35000,0,2,0,1,1,1
6.51,8.50,32500,1,3,1,0,1,1
3.80,4.06,14000,0,1,0,1,1,0
1.60,3.11,70000,2,6,1,0,1,1
12.70,13.58,20000,0,1,0,1,1,0
4.05,4.33,100000,0,5,1,0,1,1
8.50,9.09,64800,0,5,1,0,1,1
6.80,8.88,90000,0,3,1,0,1,1
4.27,8.31,80000,0,6,0,1,1,1
5.25,10.21,248000,0,5,1,0,1,1
10.20,19.85,60000,1,6,1,0,1,1
2.45,18.16,120000,0,15,1,0,1,1
8.70,64.48,120000,0,5,1,0,1,1
7.00,9.99,86000,0,4,1,0,1,1
3.00,4.28,90000,0,8,1,0,1,1
1.75,9.93,218463,0,13,0,1,1,0
9.60,54.47,153000,0,8,1,0,1,1
5.25,10.21,70000,1,6,1,0,1,1
3.45,6.71,60000,0,5,1,0,1,1
3.90,7.59,50000,0,5,0,1,1,1
2.75,5.35,20000,0,5,0,1,1,1
3.10,6.03,35000,0,6,0,1,1,1
5.00,6.53,20000,0,3,0,1,1,1
2.00,4.35,70000,0,7,1,0,1,1
6.50,14.13,53000,0,2,1,0,1,1
10.31,22.41,60000,0,2,1,0,1,1
3.30,7.17,70000,0,2,0,1,1,1
3.99,4.27,4000,0,1,0,1,1,1
2.50,2.67,103000,0,8,0,1,1,1
6.00,7.83,20000,0,3,1,0,1,1
3.75,8.15,77000,0,7,1,0,1,1
3.75,8.15,90000,0,8,1,0,1,1
4.45,9.67,87185,1,7,1,0,1,1
0.55,5.32,167000,1,17,0,1,1,1
6.11,8.72,77000,0,4,1,0,1,1
4.60,8.95,110000,1,6,1,0,1,1
2.75,9.15,120000,1,9,1,0,1,1
3.90,12.97,100000,1,8,1,0,1,1
0.72,4.09,40000,1,13,0,1,1,1
0.90,5.11,50000,0,13,1,0,1,1
5.00,28.37,125000,0,5,1,0,1,1
15.75,16.84,18000,0,1,1,0,1,1
5.11,5.47,30000,0,5,0,1,1,1
1.50,6.52,55000,0,11,0,1,1,1
15.00,15.00,40000,0,0,0,1,1,0
1.85,4.02,80000,1,7,0,1,1,1
5.50,11.96,30000,0,2,0,1,1,1
3.25,4.24,3564,0,3,0,1,1,1
5.25,6.85,80000,0,5,1,0,1,1
10.50,13.71,13000,0,2,1,0,1,1
3.00,3.92,120000,0,8,1,0,1,1
1.20,3.99,90000,0,9,0,1,1,1
26.25,34.27,9000,0,3,1,0,0,0
51.50,55.08,20000,0,1,0,1,0,0
32.00,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38.00,40.64,20000,0,1,1,0,1,0
20.00,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.40,16.09,38817,0,2,1,0,0,1
5.50,7.85,56494,0,4,0,1,0,1
7.50,16.30,79328,1,7,1,0,0,1
6.50,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6.00,7.83,69779,0,2,0,1,0,0
4.50,5.87,56290,0,3,1,0,0,1
54.00,57.75,7500,0,1,1,0,0,0
55.00,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.20,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
1.70,5.65,50000,2,9,0,1,1,1
3.20,12.16,42000,0,10,1,0,1,1
3.50,4.99,17000,0,4,0,1,1,0
5.00,7.13,40000,0,2,0,1,1,0
1.35,5.86,137000,1,11,1,0,1,1
3.40,14.77,20000,0,2,0,1,1,1
3.30,3.30,70000,1,0,0,1,1,1
3.50,11.64,48756,1,9,0,1,1,1
18.50,61.53,30000,1,5,1,0,1,0
4.00,5.71,110000,0,4,1,0,1,1
3.25,6.32,80322,0,6,1,0,0,1
10.00,19.46,35000,0,5,1,0,1,1
8.50,11.10,110000,0,3,1,0,1,1
3.50,4.57,70000,1,8,1,0,1,1
26.25,34.27,9000,0,3,1,0,0,0
51.50,55.08,20000,0,1,0,1,0,0
32.00,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38.00,40.64,20000,0,1,1,0,1,0
20.00,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.40,16.09,38817,0,2,1,0,0,1
5.50,7.85,56494,0,4,0,1,0,1
7.50,16.30,79328,1,7,1,0,0,1
6.50,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6.00,7.83,69779,0,2,0,1,0,0
4.50,5.87,56290,0,3,1,0,0,1
54.00,57.75,7500,0,1,1,0,0,0
55.00,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.20,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
5.50,7.85,120000,1,5,1,0,1,1
9.25,13.20,60000,0,5,1,0,1,1
5.10,19.39,97000,1,10,1,0,1,0
2.50,8.32,100000,1,9,1,0,1,1
5.00,16.63,36000,0,5,0,1,1,1
10.50,11.23,27000,0,1,1,0,1,1
4.90,9.53,50000,0,6,1,0,1,1
4.15,4.15,15000,0,0,0,1,1,1
1.90,4.13,60000,1,7,0,1,1,1
6.80,14.78,120000,0,2,1,0,1,1
1.90,4.13,60000,1,7,0,1,1,1
4.79,10.41,173000,0,7,1,0,1,1
2.70,3.85,60000,1,4,0,1,1,1
1.70,8.44,70000,2,12,0,1,1,1
7.64,37.93,25000,0,2,0,1,1,1
7.10,7.59,30000,0,1,1,0,1,1
3.10,4.05,35000,0,3,0,1,1,1
6.20,8.09,100000,1,3,1,0,1,1
2.80,3.66,31000,1,3,0,1,1,1
15.00,19.58,80000,1,5,1,0,1,0
4.50,6.42,40000,0,4,0,1,1,1
21.99,28.71,10000,1,3,1,0,1,0
36.00,78.26,50000,0,7,1,0,1,0
2.85,14.15,60000,1,12,0,1,1,1
4.65,26.38,210000,1,13,1,0,1,1
11.00,47.79,60000,1,11,1,0,1,0
3.50,11.64,110000,1,9,1,0,1,1
6.00,7.83,35000,0,3,0,1,1,1
5.70,7.44,35000,0,3,0,1,1,1
3.25,4.64,20000,0,4,0,1,1,1
9.75,13.91,54000,0,4,1,0,1,0
4.80,6.85,60000,0,5,0,1,1,1
1.85,3.60,10300,0,6,0,1,1,1
10.50,20.43,50000,0,5,1,0,1,0
7.60,8.13,3000,0,1,0,1,1,1
5.70,6.10,5000,0,1,0,1,1,1
7.00,7.49,13000,0,2,0,1,1,1
7.75,8.29,30000,0,5,0,1,1,0
7.50,42.56,60000,1,13,1,0,1,0
1.40,5.32,100000,1,10,0,1,1,1
2.20,3.14,40000,0,4,0,1,1,1
1.84,4.00,15000,0,7,0,1,1,1
4.40,5.74,50000,1,3,0,1,1,1
6.50,8.48,80000,0,3,1,0,1,1
6.60,8.62,50000,0,3,1,0,1,0
4.15,5.42,125000,1,8,1,0,1,1
2.25,2.94,110000,0,8,0,1,1,1
6.00,13.04,30000,1,7,1,0,1,1
6.20,12.06,148000,1,6,1,0,1,1
7.50,10.70,35000,0,4,1,0,1,1
4.00,5.71,80000,1,4,0,1,1,1
1.10,8.15,110000,0,15,0,1,1,1
1.19,8.82,95000,1,8,1,0,1,1
6.00,44.47,25000,0,5,1,0,1,1
2.80,5.45,60000,1,6,1,0,1,1
3.75,8.15,100000,0,7,0,1,1,1
3.50,4.99,50000,0,4,0,1,1,1
6.20,8.09,31000,0,3,1,0,1,1
5.70,7.44,120000,0,3,1,0,1,1
2.90,3.79,105000,1,8,1,0,1,1
7.11,10.14,120000,0,4,1,0,1,1
3.70,5.28,60000,0,8,1,0,1,1
5.50,5.50,15000,0,0,0,1,1,1
3.25,7.07,150000,1,7,0,1,1,1
6.70,14.57,93000,0,2,1,0,1,1
3.85,5.03,42000,1,3,0,1,1,1
1.15,5.71,80000,1,12,0,1,1,1
2.00,7.60,90000,0,10,0,1,1,1
8.60,9.20,6500,0,1,1,0,1,0
6.00,6.42,60000,0,2,1,0,1,1
2.65,3.78,110000,0,4,0,1,1,1
9.00,9.63,60000,0,1,1,0,1,1
6.50,14.13,170000,2,7,1,0,1,1
0.70,5.93,220000,1,16,0,1,1,1
1.80,15.25,80000,0,8,0,1,1,1
2.00,4.35,57000,0,7,0,1,1,1
3.00,5.84,100000,0,6,0,1,1,1
6.50,12.65,40000,0,5,0,1,1,1
2.67,5.19,40000,0,6,0,1,1,1
4.00,7.78,90000,1,6,0,1,1,1
3.10,6.03,86000,0,8,1,0,1,1
0.70,3.04,15000,0,11,0,1,1,1
6.75,8.81,70000,1,3,1,0,1,1
3.50,7.61,120000,0,7,0,1,1,1
2.40,4.67,80000,1,6,0,1,1,1
1.85,3.60,80000,1,6,1,0,1,1
2.50,3.26,50000,0,3,0,1,1,1
1.35,5.86,100000,0,11,0,1,1,1
5.00,16.63,80000,0,9,1,0,1,1
3.00,11.40,108957,0,10,1,0,1,1
3.28,4.28,68000,1,3,0,1,1,1
5.10,6.66,65000,0,5,1,0,1,1
5.75,7.51,110000,1,5,1,0,1,1
7.00,9.14,50000,0,8,1,0,1,1
1.05,5.21,100000,2,12,0,1,1,1
0.60,2.98,80000,1,12,0,1,1,1
1.13,5.61,80000,2,12,0,1,1,1
2.30,11.42,120000,1,5,1,0,1,1
3.25,16.14,150000,0,8,1,0,1,1
6.50,8.48,20000,0,3,0,1,1,1
0.85,3.69,80000,1,11,1,0,1,1
5.70,24.76,93000,1,5,1,0,1,1
5.25,22.81,134000,0,5,1,0,1,1
3.50,7.61,90000,1,7,0,1,1,1
2.50,14.19,60000,0,13,0,1,1,1
3.00,11.40,120000,1,10,1,0,1,1
13.25,17.30,30000,0,3,1,0,1,1
6.50,8.48,22200,0,3,1,0,1,1
5.20,6.79,6000,0,2,0,1,1,1
5.00,7.13,32000,0,4,0,1,1,1
2.20,3.14,90000,0,4,0,1,1,1
6.50,8.48,78000,2,3,1,0,1,1
8.20,10.70,12000,0,3,0,1,1,1
6.45,9.20,120000,0,4,1,0,1,1
7.80,11.13,40000,0,5,1,0,1,1
2.15,10.67,110000,1,12,0,1,1,1
6.00,34.04,260000,2,13,1,0,1,1
1.15,3.82,10000,0,9,0,1,1,1
0.75,2.49,12000,0,8,0,1,1,1
1.20,3.99,60000,0,9,0,1,1,1
2.50,3.57,41000,0,4,0,1,1,1
2.00,2.85,25000,0,2,0,1,1,1
3.80,5.42,30000,0,5,0,1,1,1
5.60,7.99,50000,0,2,1,0,1,1
5.75,8.20,10000,0,2,0,1,1,1
6.20,8.09,40000,0,3,1,0,1,1
5.25,6.85,120000,0,8,1,0,1,1
6.35,8.29,40000,0,3,1,0,1,1
6.50,9.27,80000,0,4,1,0,1,1
0.39,4.93,42108,0,19,0,1,1,1
5.50,7.18,70000,1,3,1,0,1,1
1.45,6.30,150000,2,11,1,0,1,1
1.30,7.38,100000,2,13,1,0,1,1
8.25,10.77,79000,0,3,1,0,0,1
16.50,21.54,91000,1,5,1,0,0,0
8.75,11.42,50000,0,2,1,0,0,1
6.50,9.27,81000,1,4,1,0,0,1
20.00,38.91,51000,0,6,1,0,1,0
28.50,55.45,27000,0,2,1,0,0,0
28.00,54.48,26000,0,2,1,0,0,0
39.00,75.88,17100,0,2,1,0,0,0
2.46,5.35,56000,0,7,1,0,0,1
3.25,7.07,60000,1,7,1,0,0,1
14.50,15.51,22000,0,1,0,1,0,0
8.50,11.10,30000,0,3,0,1,0,0
5.60,7.31,43001,0,5,1,0,0,1
5.75,7.51,60000,0,5,1,0,0,1
4.70,5.03,9000,0,1,0,1,0,0
2.21,4.30,65000,0,6,1,0,0,1
6.80,13.23,95000,0,6,1,0,0,1
7.00,15.22,62000,0,7,1,0,0,1
19.50,27.82,48000,0,4,1,0,0,0
8.75,12.48,72000,0,5,1,0,0,0
8.50,11.10,35000,2,3,1,0,1,1
5.50,11.96,100600,2,7,1,0,1,1
4.80,10.43,105000,2,7,1,0,1,1
10.50,13.71,90000,0,3,1,0,1,1
6.31,9.00,92385,0,4,1,0,1,1
1.65,2.35,25000,0,5,0,1,1,1
3.20,12.16,60000,1,10,0,1,1,1
3.60,13.68,100000,1,8,0,1,1,1
1.75,11.35,25000,2,14,0,1,1,1
7.25,10.34,120000,0,4,1,0,1,1
2.80,5.45,185000,2,6,1,0,1,1
3.25,10.81,134000,1,9,1,0,1,1
3.20,6.23,120000,2,6,1,0,1,1
5.00,9.73,120000,0,2,0,1,1,1
8.25,16.05,165000,1,6,1,0,1,1
3.50,4.99,120000,2,4,1,0,1,1
4.70,15.63,89000,0,9,1,0,1,1
1.25,5.43,120000,2,11,1,0,1,1
1.40,9.08,120000,0,14,0,1,1,0
4.85,10.54,50000,0,7,1,0,1,1
3.08,6.70,15000,0,2,0,1,1,1
5.70,6.10,13000,0,1,0,1,1,1
9.00,34.21,240000,0,10,1,0,1,1
18.00,23.50,45000,0,3,1,0,1,1
6.80,8.88,28000,0,2,0,1,1,0
7.00,9.14,70000,0,3,1,0,1,1
2.40,7.98,116000,0,9,1,0,1,1
2.80,5.45,90000,0,6,0,1,1,1
1.25,4.75,120000,1,10,1,0,1,1
4.35,16.54,50000,1,5,0,1,1,1
10.50,39.91,120000,0,5,1,0,1,1
12.00,26.09,72500,1,7,1,0,1,0
4.00,8.70,120000,1,7,1,0,1,1
8.50,16.54,120000,0,6,1,0,1,1
4.75,9.24,83000,1,6,1,0,1,1
1.50,14.52,40000,2,17,0,1,1,1
29.00,280.71,46000,0,2,1,0,1,1
11.00,106.48,137000,0,5,1,0,1,1
2.85,3.72,25000,1,3,0,1,1,1
6.50,8.48,50000,0,2,1,0,1,1
2.75,3.59,60000,0,8,0,1,1,1
0.60,8.67,100000,1,20,0,1,1,1
2.30,7.65,105000,1,9,1,0,1,1
3.00,9.98,20000,0,5,0,1,1,1
9.40,13.41,50000,0,4,1,0,1,1
6.00,8.56,120000,1,5,1,0,1,1
8.00,10.44,70000,0,3,1,0,1,1
5.80,7.57,90000,1,3,1,0,1,1
4.50,5.87,75000,0,2,0,1,1,1
2.90,9.65,82500,1,9,1,0,1,1
5.30,10.31,110000,0,6,1,0,1,1
9.60,10.27,20000,0,1,1,0,1,1
2.90,12.60,110000,2,11,0,1,1,1
1.60,7.94,100000,0,12,1,0,1,1
4.00,5.22,52000,0,3,0,1,1,1
7.00,9.14,90000,0,3,1,0,1,1
3.61,4.71,90000,0,8,1,0,1,1
3.90,8.48,53000,1,7,1,0,1,1
2.00,4.35,180000,0,8,1,0,1,1
3.90,8.48,53000,1,7,1,0,1,1
5.00,10.87,53000,0,7,1,0,1,1
2.00,6.65,50600,0,9,0,1,1,1
5.03,16.73,110000,0,5,1,0,1,1
7.75,10.12,32000,0,3,1,0,0,1
7.50,9.79,5000,0,2,1,0,1,1
5.70,7.44,25000,0,2,0,1,1,1
4.85,6.92,30000,0,4,0,1,1,1
7.00,9.14,43000,0,3,0,1,0,1
4.15,5.42,60000,0,8,0,1,0,1
4.85,9.44,54000,0,6,1,0,0,1
6.75,9.63,52000,0,4,1,0,1,1
6.80,9.70,50000,0,5,0,1,1,1
2.35,5.11,52000,0,7,0,1,0,1
17.00,36.96,15000,0,2,1,0,1,1
12.00,26.09,50000,1,5,1,0,1,0
6.30,12.26,56000,1,6,1,0,1,1
6.40,12.45,82000,0,2,1,0,1,1
3.55,6.91,121000,0,6,0,1,0,1
5.60,10.90,101903,1,8,1,0,1,1
5.80,11.28,120000,0,2,1,0,1,1
1.85,7.03,85568,0,10,1,0,0,1
6.60,7.06,10000,0,1,0,1,1,0
2.20,4.28,10000,0,6,0,1,1,1
1.50,8.51,60000,2,13,0,1,1,1
4.85,16.13,80000,1,9,1,0,1,1
5.10,5.45,10000,0,1,0,1,1,1
5.15,10.02,60000,0,6,1,0,1,1
12.50,24.32,42000,0,6,0,1,1,0
3.50,6.81,50000,2,6,1,0,1,1
3.75,7.30,11500,0,2,0,1,1,1
9.50,10.16,15000,0,1,1,0,1,1
6.15,6.58,32000,0,5,1,0,1,1
2.75,9.15,50000,0,9,0,1,1,1
72.00,72.00,5000,0,0,1,0,1,0
4.00,5.22,10000,0,3,0,1,1,1
9.30,9.95,15000,0,1,1,0,1,1
3.10,3.32,100000,0,8,0,1,1,1
16.70,23.82,25000,1,4,1,0,1,1
3.56,7.74,70000,1,7,1,0,1,1
5.00,10.87,32000,0,7,0,1,1,1
4.10,8.91,35000,1,2,0,1,1,1
9.80,10.48,50000,0,1,1,0,1,1
1.50,11.12,100000,1,15,1,0,1,1
7.50,8.02,3100,0,1,0,1,1,0
5.00,10.87,60000,0,7,0,1,1,0
3.55,7.72,170000,0,7,1,0,1,1
2.00,6.65,50000,1,9,1,0,1,1
3.70,18.37,120000,1,12,1,0,1,1
4.50,22.34,20000,0,5,0,1,1,1
4.86,24.13,10000,0,5,0,1,1,1
2.42,8.05,120000,0,9,1,0,1,1
5.80,19.29,25000,0,2,0,1,1,1
5.00,9.73,130000,1,6,1,0,1,1
3.00,6.52,40000,0,7,1,0,1,1
7.10,10.13,60000,0,4,1,0,1,1
2.20,3.14,70000,2,8,1,0,1,1
6.54,6.54,1000,0,0,0,1,1,0
8.35,8.93,10000,0,1,0,1,1,0
2.50,9.50,47000,0,10,0,1,1,1
6.00,6.42,18000,0,1,0,1,1,1
4.60,6.56,60000,0,4,0,1,1,1
2.75,3.92,20000,0,2,0,1,1,1
4.08,5.33,60000,0,3,0,1,1,1
12.00,15.66,25000,0,2,1,0,1,1
3.75,7.30,52000,0,6,0,1,1,1
0.95,6.13,44000,0,14,0,1,1,1
3.00,9.98,17000,0,9,0,1,1,1
3.50,15.20,35000,0,11,0,1,1,1
9.75,32.43,120000,2,9,1,0,1,1
6.00,19.96,100000,0,5,0,1,1,1
7.00,13.62,300000,1,6,1,0,1,1
6.40,8.35,90000,0,3,1,0,1,1
11.10,14.49,186000,0,3,1,0,1,1
5.70,11.09,79000,1,6,1,0,1,1
4.52,17.18,120000,0,10,1,0,1,1
2.40,3.42,59300,0,4,0,1,1,1
6.80,13.23,120000,0,6,1,0,1,1
3.50,6.81,60000,0,5,1,0,1,1
3.60,7.00,60000,2,8,0,1,1,1
2.50,9.50,80000,1,10,0,1,1,1
5.50,5.88,11500,0,1,0,1,1,1
1.80,1.93,56000,0,8,0,1,1,1
4.25,6.06,68000,0,4,1,0,1,1
4.10,4.39,25000,0,1,0,1,1,1
4.39,4.70,25000,0,2,0,1,1,1
2.25,4.38,100000,0,6,0,1,1,1
5.80,7.57,95000,0,3,1,0,1,1
2.00,9.93,100000,0,12,0,1,1,1
2.50,5.43,47000,0,7,1,0,1,1
1.70,5.65,175000,1,9,1,0,1,1
3.00,11.40,60000,1,10,0,1,1,1
1.60,11.86,300000,2,15,1,0,1,1
4.10,7.98,150000,2,6,1,0,1,1
3.50,6.81,110000,2,8,1,0,1,1
3.10,3.32,25000,0,1,0,1,1,1
1.35,5.13,95000,2,10,0,1,1,1
2.20,8.36,100000,0,10,1,0,1,1
5.70,7.44,20000,0,3,0,1,1,1
5.00,9.73,84000,0,6,1,0,1,1
8.75,12.48,40000,0,4,1,0,1,1
2.10,6.98,100000,0,9,1,0,1,1
2.10,6.98,120000,0,9,1,0,1,1
1.75,5.82,175000,1,9,0,1,1,1
7.00,9.14,30000,0,3,0,1,1,1
7.00,9.14,30000,0,3,0,1,1,1
5.50,5.88,28000,0,1,0,1,1,0
4.20,4.49,20000,1,1,0,1,1,1
2.10,9.12,89322,1,11,0,1,1,1
1.75,3.80,76000,0,7,1,0,1,1
1.80,3.91,70000,1,8,0,1,1,1
1.18,6.70,110000,1,13,0,1,1,1
1.70,9.65,120000,1,13,1,0,1,1
1.20,5.21,110000,1,11,0,1,1,1
1.70,7.39,90000,2,11,0,1,1,1
7.00,30.41,60000,0,2,1,0,1,1
5.00,9.73,48300,1,6,1,0,1,1
0.80,4.54,63000,2,13,0,1,1,0
1.05,5.21,110000,1,12,0,1,1,1
4.25,6.06,120000,2,4,1,0,1,1
6.25,8.16,23511,0,3,0,1,1,1
6.40,8.35,22512,0,3,0,1,1,1
1.80,6.84,120000,0,10,0,1,1,1
1.55,6.73,120000,0,11,1,0,1,1
0.85,4.82,100000,2,13,0,1,1,1
2.50,8.32,70000,0,9,0,1,1,1
10.00,13.05,15000,0,3,0,1,1,0
3.50,4.99,16500,0,4,0,1,1,1
7.40,10.56,50000,0,2,1,0,1,1
3.00,4.28,19000,0,2,0,1,1,1
5.50,7.18,50000,0,3,1,0,1,1
7.10,9.27,70000,0,3,1,0,1,1
7.00,9.14,70000,0,3,1,0,1,1
5.50,7.85,120000,0,4,1,0,1,1
6.00,8.56,60000,0,5,1,0,1,1
3.80,8.26,76000,1,7,1,0,1,1
3.00,6.52,70000,0,8,1,0,1,1
0.45,8.49,80000,2,22,0,1,1,1
4.50,17.11,210000,1,10,1,0,1,1
4.75,18.06,128000,2,5,1,0,1,1
6.50,6.95,5000,0,1,0,1,1,1
3.50,7.61,85000,0,7,1,0,1,1
9.12,19.83,25000,0,2,1,0,1,0
6.50,14.13,15000,0,2,0,1,1,1
3.50,7.61,30000,0,8,0,1,1,1
1.90,2.71,80000,1,4,0,1,1,1
12.00,12.83,40000,0,1,1,0,1,1
3.05,6.63,160000,0,7,1,0,1,1
8.50,18.48,108000,0,5,1,0,1,1
3.50,11.64,120000,1,9,1,0,1,1
1.80,6.84,55000,2,10,0,1,1,1
2.00,9.93,110000,0,12,1,0,1,1
2.30,11.42,110000,0,8,0,1,1,1
1.35,8.75,62900,0,14,0,1,1,1
4.25,14.14,120000,1,9,1,0,1,1
13.50,19.26,70000,0,4,1,0,1,1
4.80,20.85,70000,2,11,1,0,1,1
4.55,5.94,60000,0,3,1,0,1,1
3.20,4.18,60000,0,5,0,1,1,1
6.93,7.41,4000,0,1,0,1,1,1
8.30,10.83,35000,0,3,1,0,1,1
4.70,6.71,13500,0,4,0,1,1,1
11.00,14.36,26000,0,3,0,1,1,0
3.25,4.64,50000,0,4,1,0,1,1
2.15,4.18,50000,0,6,0,1,1,1
5.60,10.90,25000,0,2,0,1,1,1
4.00,5.22,30000,1,3,0,1,1,0
26.25,34.27,9000,0,3,1,0,0,0
51.50,55.08,20000,0,1,0,1,0,0
32.00,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38.00,40.64,20000,0,1,1,0,1,0
20.00,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.40,16.09,38817,0,2,1,0,0,1
5.50,7.85,56494,0,4,0,1,0,1
7.50,16.30,79328,1,7,1,0,0,1
6.50,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6.00,7.83,69779,0,2,0,1,0,0
4.50,5.87,56290,0,3,1,0,0,1
54.00,57.75,7500,0,1,1,0,0,0
55.00,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.20,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
7.25,9.46,45000,0,3,1,0,1,1
2.25,4.89,58343,0,7,0,1,0,1
7.40,16.09,38817,0,2,1,0,0,1
6.50,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6.00,7.83,69779,0,2,0,1,0,0
4.50,5.87,56290,0,3,1,0,0,1
3.25,6.32,52442,1,6,0,1,0,1
2.30,5.00,39000,0,7,0,1,0,1
4.00,22.70,42000,0,13,0,1,0,0
4.49,25.48,34156,0,5,0,1,0,1
4.55,5.94,34152,0,3,0,1,0,1
17.50,22.84,37000,0,5,1,0,0,0
13.90,18.14,98000,0,3,1,0,0,0
11.50,12.30,31000,0,1,0,1,0,1
6.50,6.95,62841,0,2,0,1,0,1
9.50,13.55,38600,0,4,1,0,0,1
6.98,9.96,27654,0,2,1,0,0,0
9.75,12.73,48698,0,3,1,0,0,1
4.45,5.81,32995,0,2,0,1,0,0
5.39,7.04,60000,0,2,1,0,1,1
3.50,13.30,110000,2,10,1,0,1,1
5.50,18.29,260000,2,9,1,0,1,1
5.50,18.29,130000,1,5,1,0,1,1
3.30,10.98,120000,0,9,1,0,1,1
2.20,4.28,80000,2,6,0,1,1,1
4.15,9.02,60000,1,7,0,1,1,1
1.50,8.51,75000,0,13,0,1,1,1
1.50,11.12,89000,1,15,0,1,1,1
2.40,13.62,110000,0,13,1,0,1,1
1.70,7.39,90000,1,11,0,1,1,1
5.50,23.89,40000,2,5,1,0,1,1
5.00,6.53,26000,0,3,0,1,1,0
1.80,5.99,120000,1,9,1,0,1,1
3.60,4.70,29000,0,3,0,1,1,1
4.00,7.78,120000,0,6,0,1,1,1
1.20,5.21,70000,1,11,0,1,1,1
7.65,10.91,100000,1,4,1,0,1,1
9.20,13.13,90150,0,4,1,0,1,1
7.30,10.41,90000,0,2,1,0,1,1
3.20,4.57,120000,0,4,1,0,1,1
4.55,6.49,90000,1,5,1,0,1,1
