Selling_Price,Present_Price,Kms_Driven,Owner,no_year,Fuel_Type_Diesel,Fuel_Type_Petrol,Seller_Type_Individual,Transmission_Manual
3.35,4.37,72072,0,8,1,0,0,1
3,3.92,54000,0,8,1,0,1,1
4.15,5.42,82082,0,8,1,0,0,1
9.25,13.2,48000,1,4,1,0,1,1
7.5,10.7,20000,0,4,0,1,1,1
11.5,16.41,49000,0,2,1,0,1,0
2.6,3.71,35000,2,5,0,1,1,1
3.47,11.54,80600,0,9,1,0,1,1
1.95,4.24,58609,1,7,0,1,1,1
2.65,3.78,33003,0,4,0,1,1,1
5.9,8.42,16500,0,4,0,1,1,1
6.5,9.27,138000,1,8,1,0,1,1
5.1,11.09,165500,1,7,1,0,1,1
3.5,11.64,120000,1,9,1,0,1,1
7.49,24.91,30000,0,2,1,0,1,1
1.5,5.7,70000,1,10,1,0,1,1
0.34,4.3,80000,1,19,0,1,1,1
0.58,5.61,170000,2,17,0,1,1,1
2,6.65,120000,2,9,1,0,1,1
2.1,39.63,47990,1,22,1,0,1,1
2.4,4.67,168000,1,6,1,0,1,1
5.15,6.72,60000,1,3,1,0,1,1
1.45,7.2,120000,1,12,0,1,1,1
4.5,6.42,5800,1,4,0,1,1,1
1.79,6.8,68700,2,10,0,1,1,1
2.2,12.48,108000,2,13,0,1,1,1
5,5,40000,0,0,0,1,1,1
1.9,8.25,100000,1,11,1,0,1,1
2,8.69,40000,0,5,1,0,1,1
8.5,36.93,90000,0,2,0,1,1,1
2.7,8.98,60000,1,9,0,1,1,1
3.35,4.78,17000,0,4,0,1,1,1
4.6,6.56,5000,0,2,0,1,1,1
7.1,9.27,60000,0,3,1,0,1,1
3.3,4.31,140000,1,5,1,0,1,1
15.15,19.78,15000,0,3,1,0,1,1
7.5,9.79,25000,0,2,0,1,1,1
1.6,2.28,50000,1,4,0,1,1,1
2.15,3.07,60000,1,4,1,0,1,1
0.6,0.86,40000,1,8,0,1,1,1
4.8,9.34,72000,0,6,0,1,1,1
1.4,2.72,195000,1,8,1,0,1,1
2,3.89,70000,0,8,0,1,1,1
4,8.7,83000,0,7,1,0,1,1
1.8,3.91,100000,1,8,0,1,1,1
5.5,11.96,25000,0,5,0,1,1,1
5.5,7.85,50000,0,4,1,0,1,1
5.5,7.85,67000,0,8,1,0,1,1
2.7,8.98,30000,0,9,0,1,1,1
3.15,6.85,85000,0,7,1,0,1,1
8.75,19.02,25000,0,2,1,0,1,1
4,22.7,170000,0,13,1,0,1,1
5.4,10.51,110000,0,6,1,0,1,1
3.6,11.97,80000,1,9,1,0,1,1
3,5.84,31000,0,6,0,1,1,1
3.5,6.81,100000,0,6,1,0,1,1
6.5,9.27,130000,0,4,1,0,1,1
3.5,4.99,20000,0,4,0,1,1,1
7,9.14,60000,0,3,1,0,1,1
4.15,9.02,102996,1,7,1,0,1,1
14.6,15.61,5000,0,1,1,0,1,1
8.3,10.83,35000,0,3,1,0,1,1
4.3,5.61,5000,1,2,0,1,1,1
8.5,11.1,60000,0,3,1,0,1,1
6.5,8.48,70000,0,3,0,1,1,1
1.2,5.96,120000,1,12,1,0,1,1
7.3,10.41,65100,1,4,1,0,1,1
5.25,5.61,20000,0,1,0,1,1,0
6,6.42,108000,0,5,1,0,1,1
5,5.35,15000,0,1,0,1,1,1
1.5,6.52,77000,0,11,0,1,1,1
4.1,17.81,18500,0,5,0,1,1,1
6.25,8.92,120000,0,4,1,0,1,1
2.9,4.14,15200,0,5,0,1,1,1
5,7.13,35000,0,5,0,1,1,1
4.75,15.8,80000,0,9,1,0,1,1
1.9,4.13,70000,0,7,0,1,1,1
7.5,14.59,80000,1,6,1,0,1,1
5.25,10.21,120000,1,6,1,0,1,1
4.95,9.63,82000,2,8,1,0,1,1
5.5,10.7,60000,0,5,1,0,1,1
5.95,11.58,129000,2,8,1,0,1,1
5.5,10.7,67000,0,5,1,0,1,1
20,38.91,120000,0,5,1,0,1,1
4,15.2,120000,2,10,1,0,1,1
5,19.01,96500,0,5,1,0,1,1
3.4,4.44,52412,0,3,0,1,0,1
4.8,6.27,85472,0,8,1,0,0,1
4.8,10.43,87452,1,7,1,0,0,1
7.5,16.3,17000,0,2,1,0,1,1
1,4.96,66530,1,12,0,1,1,1
2.9,6.3,40000,0,7,0,1,1,1
4.25,9.24,96500,0,5,1,0,1,1
2.85,10.83,79000,0,10,0,1,1,1
6.25,8.92,50000,0,4,1,0,1,1
1.7,2.43,60000,1,8,1,0,1,1
4.6,6.56,35000,0,2,0,1,1,1
4.5,6.42,120000,0,5,1,0,1,1
6.5,6.95,10000,0,1,0,1,1,0
6,7.83,15000,0,3,0,1,1,1
3,4.28,5000,0,4,0,1,1,1
1.5,6.52,40000,0,11,0,1,1,1
5.9,6.31,10000,0,1,0,1,1,1
3.1,4.42,25000,0,4,0,1,1,1
4,5.22,53000,0,3,0,1,1,1
5.2,10.12,110000,1,6,1,0,1,1
3,6.52,200000,1,7,1,0,1,1
10,10.7,22000,0,1,0,1,1,1
0.65,6.29,70000,2,17,0,1,1,1
5.1,49.37,75000,1,5,1,0,1,1
2.21,21.39,70000,0,8,0,1,1,1
3.9,7.59,64000,2,6,0,1,1,1
3.5,38.72,60000,0,18,0,1,1,1
1.95,8.47,40000,0,11,0,1,1,1
17.5,66.52,110000,1,10,1,0,1,0
6,13.04,60000,0,7,1,0,1,1
6.15,13.37,72000,0,5,1,0,1,1
3.5,7.61,70000,1,7,1,0,1,1
1.4,3.04,75000,0,8,1,0,1,1
6.5,8.48,32331,1,3,1,0,1,1
11,15.69,70000,0,4,1,0,1,1
2.85,10.83,80000,1,10,1,0,1,1
1.9,6.32,20000,1,9,0,1,1,1
3.5,11.64,110000,0,8,0,1,1,1
4,7.78,40000,1,6,0,1,1,1
21,29.96,40000,0,4,0,1,1,0
4.35,6.21,90000,1,5,0,1,1,1
4.5,8.76,50000,1,6,0,1,1,1
0.45,5.69,137000,0,19,0,1,1,1
4.5,56.89,60000,0,5,0,1,1,1
5.8,7.57,30000,0,3,1,0,1,1
9,12.84,98000,0,4,1,0,1,1
7.5,10.7,50000,0,4,1,0,1,1
1.4,6.08,120000,2,11,1,0,1,1
5.25,6.85,30000,0,3,0,1,1,1
1.15,5,120000,2,11,1,0,1,1
3.99,5.69,40000,0,4,0,1,1,1
1.5,9.73,100000,1,14,0,1,1,1
2.75,17.83,90000,1,8,1,0,1,1
3.4,11.31,80000,1,9,1,0,1,1
8.5,18.48,200000,0,7,1,0,1,0
0.7,3.97,110000,1,13,1,0,1,1
4.3,5.61,38000,1,3,0,1,1,1
4.3,5.61,35000,1,3,0,1,1,1
3.2,6.23,70000,0,6,0,1,1,1
0.95,7.04,125000,2,15,0,1,1,1
5,37.06,120000,1,8,1,0,1,1
5,37.06,110000,1,8,1,0,1,1
2.3,8.74,140000,0,10,1,0,1,1
6,26.07,155000,1,11,1,0,1,0
2,11.35,120000,1,13,0,1,1,1
5,6.53,80000,1,3,1,0,1,1
3.15,11.97,120000,1,10,1,0,1,1
2.65,8.81,80000,0,9,0,1,1,1
3.5,11.64,110000,1,5,1,0,1,1
2,6.65,230000,0,8,1,0,1,1
1.15,3.82,172000,1,9,1,0,1,1
4.25,8.27,25000,0,6,0,1,1,1
9,9.63,35000,0,1,1,0,1,1
5.5,10.7,126000,0,6,1,0,1,1
9,17.51,30000,0,2,1,0,1,1
1.65,5.49,97000,2,9,0,1,1,1
8.5,12.13,120000,0,4,1,0,1,0
8.5,12.13,120000,0,4,1,0,1,1
5.5,10.7,80000,1,6,1,0,1,1
5,16.63,60000,1,9,1,0,1,1
6.3,20.95,15000,0,2,0,1,1,1
1.6,5.32,60000,0,9,0,1,1,1
6.7,22.28,60000,0,5,1,0,1,1
4.3,8.37,90000,0,6,1,0,1,1
3.75,7.3,30000,0,5,0,1,1,1
6.5,9.27,35000,0,4,0,1,1,1
5,7.13,35000,0,4,1,0,1,1
5,7.13,35000,0,4,1,0,1,1
13.5,17.62,25000,0,3,1,0,1,1
6,7.83,40000,0,2,1,0,1,1
12,15.66,25000,0,3,1,0,1,1
37.5,81.52,56000,0,7,1,0,0,0
7.95,17.28,41779,0,2,0,1,0,1
6.25,8.92,54000,0,4,0,1,0,1
29,41.37,31000,0,4,1,0,0,0
6.25,8.16,37000,0,3,1,0,1,0
4.4,14.63,90000,1,9,1,0,1,0
14,46.56,13534,0,2,0,1,0,1
14.5,18.93,7000,1,3,0,1,0,0
27,35.25,23000,0,3,1,0,0,0
5.5,7.18,23456,0,3,0,1,0,1
19.25,20.59,43000,0,1,1,0,0,0
12.25,13.1,39000,0,5,1,0,0,1
7,9.14,15000,0,3,0,1,1,1
5.3,11.52,40000,0,7,1,0,1,1
19,19,5000,0,0,1,0,0,0
8.45,11.03,70000,0,3,1,0,0,1
6.5,9.27,99000,0,4,1,0,0,0
7.5,10.7,15000,0,2,0,1,0,1
60,85.6,28156,0,2,1,0,0,0
6.1,8.7,30000,0,5,0,1,0,1
1.5,5.7,70000,0,10,0,1,1,1
4.75,9.24,40000,0,6,0,1,1,1
3.75,18.62,136500,2,12,1,0,1,1
4.25,6.06,70000,1,4,1,0,1,1
8,11.41,90000,1,5,1,0,1,1
0.4,9.86,32000,1,24,0,1,1,1
5.1,125.71,8000,1,2,0,1,1,0
3.87,95.39,170000,0,5,1,0,1,1
2.35,4.57,25000,0,6,0,1,1,1
0.95,13.73,120000,2,20,1,0,1,1
3.4,12.92,110000,2,10,1,0,1,1
10,14.27,100000,0,4,1,0,1,1
1.6,6.95,115000,1,11,1,0,1,1
3.65,18.12,120000,2,12,1,0,1,1
3,9.98,265000,1,9,1,0,1,1
2.6,12.91,90000,1,12,1,0,1,1
8.6,42.7,40000,0,2,0,1,1,0
1.15,5.71,55000,1,12,0,1,1,1
1,5.67,90000,1,13,0,1,1,1
5.65,10.99,111000,0,6,1,0,1,1
4.5,9.78,120000,1,7,1,0,1,1
6.25,8.16,15000,0,3,0,1,1,1
2.8,3.99,30000,1,4,0,1,1,1
3.3,4.31,50000,0,3,0,1,1,1
13,16.97,40000,0,5,1,0,1,1
0.65,3.23,50000,1,12,0,1,1,1
4.8,23.83,45000,1,2,0,1,1,1
4,5.71,35000,1,4,1,0,1,1
5,21.72,80000,0,11,1,0,1,1
3.2,13.9,120000,0,8,1,0,1,1
7.5,14.59,90000,1,6,1,0,1,1
6.2,8.09,100000,0,3,1,0,1,1
3,9.98,120000,2,9,1,0,1,1
14.05,46.73,15000,0,2,0,1,1,1
2.82,3.68,15000,0,3,0,1,1,1
7,9.14,15000,0,3,0,1,1,0
7,9.14,70000,0,3,1,0,1,1
6,7.83,135000,0,5,1,0,1,1
2.9,3.79,80000,1,8,1,0,1,1
4.3,14.3,80000,1,9,1,0,1,0
5.75,7.51,19000,0,3,0,1,1,1
8.75,11.42,42000,0,3,0,1,1,1
1.8,6.84,77000,0,10,0,1,1,1
2.3,8.74,120000,0,8,1,0,1,1
8,8.56,10000,0,1,0,1,1,0
0.6,2.61,110000,2,11,0,1,1,1
1.5,6.52,110000,0,11,0,1,1,1
1,5.67,90000,2,13,1,0,1,1
9,51.07,90000,0,5,0,1,1,1
8.5,48.23,50000,0,2,1,0,1,1
2.2,4.28,50000,0,6,1,0,1,1
2.5,4.86,40000,1,6,0,1,1,1
1.25,2.43,120000,0,8,1,0,1,1
12,23.35,27000,0,2,0,1,1,1
2.5,5.43,100000,0,7,1,0,1,1
4.4,8.56,70000,1,6,1,0,1,1
4,5.22,40000,0,3,0,1,1,1
0.5,5.53,62000,0,18,0,1,1,1
10,110.63,10000,0,2,0,1,1,1
6,11.67,160000,0,6,1,0,1,1
2.5,9.5,60000,0,10,0,1,1,1
3.1,13.47,110000,0,11,1,0,1,1
1.2,8.89,60000,2,15,0,1,1,1
3.9,7.59,78000,0,6,1,0,1,1
4.58,4.9,30000,0,1,0,1,1,1
9.5,10.16,20000,0,2,1,0,1,1
6.5,8.48,21000,0,3,0,1,1,1
4,8.7,70000,0,7,1,0,1,1
4,8.7,70000,1,5,0,1,1,0
1,6.48,42500,0,14,0,1,1,1
3.5,22.7,25000,0,8,0,1,1,1
4.5,9.78,80000,1,7,1,0,1,1
3.5,22.7,90000,0,14,1,0,1,1
2.5,9.5,80000,2,10,1,0,1,1
4.5,9.78,146000,1,7,1,0,1,1
1.57,3.41,47200,2,7,0,1,1,1
15,32.61,60000,0,2,1,0,1,1
15,32.61,60000,0,2,1,0,1,1
0.75,4.26,100000,1,13,0,1,1,1
2.8,10.64,100000,1,10,1,0,1,1
6,22.81,35000,0,5,0,1,1,1
2.51,9.54,120000,2,8,1,0,1,1
3.5,13.3,80000,1,10,0,1,1,1
3,4.28,34000,0,4,0,1,1,1
8.2,10.7,50000,0,3,1,0,1,1
4.1,15.58,100000,1,10,1,0,1,1
2.75,13.65,52000,1,12,0,1,1,1
4.97,10.8,110000,0,7,1,0,1,1
5,10.87,70000,0,5,0,1,1,1
1.7,11.02,120000,1,14,1,0,1,1
5.15,7.35,68609,0,4,1,0,0,1
9.25,13.2,33360,0,2,1,0,0,1
14.6,15.61,5000,0,1,1,0,1,1
27,28.88,10000,0,1,1,0,1,0
8.3,10.83,35000,0,3,1,0,1,1
9.75,10.43,30000,0,1,1,0,1,1
6.2,6.63,15000,0,2,0,1,1,1
8.6,9.2,14317,0,1,0,1,0,1
4.3,4.6,5000,1,2,0,1,1,1
12.27,13.12,5000,0,1,0,1,1,0
8.6,11.23,28000,0,3,0,1,1,1
9.5,12.4,40000,0,2,1,0,1,1
2.25,2.94,87237,1,8,1,0,0,1
5,16.63,99500,2,9,1,0,1,1
5,6.53,62960,0,3,1,0,0,1
17,18.18,16500,0,1,0,1,0,0
5.45,10.6,110000,0,6,1,0,1,1
4,13.3,72000,0,9,1,0,1,1
6.5,21.62,50000,0,2,1,0,1,1
1.15,5.71,55000,1,12,0,1,1,1
5.62,27.9,60000,0,5,1,0,1,1
0.96,10.62,120000,0,18,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
1.55,25.6,100000,2,21,1,0,1,1
2.1,9.12,120000,2,11,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
5.9,8.42,80000,0,5,1,0,1,1
3.5,4.99,120000,1,4,1,0,1,1
4.85,6.33,30000,0,3,0,1,1,1
2.4,3.13,110000,1,5,1,0,1,1
5,24.82,219000,1,12,1,0,1,1
3,3.92,80000,0,3,0,1,1,1
7.5,10.7,80000,0,4,1,0,1,1
5.74,8.19,35000,1,4,0,1,1,1
2,4.35,167000,0,7,1,0,1,1
11,15.69,94000,0,4,1,0,1,1
3.5,4.99,80000,0,8,0,1,1,1
0.7,13.21,100000,1,22,0,1,1,1
1.2,8.89,90000,1,15,0,1,1,1
7,51.88,246000,1,8,1,0,1,1
5,5.35,10000,0,1,0,1,1,1
3.7,5.28,90000,0,4,1,0,1,1
6,6.42,5200,0,1,0,1,1,1
1,6.48,120000,1,14,0,1,1,1
4.1,8.91,90000,1,7,1,0,1,1
7.5,10.7,50000,0,4,0,1,1,0
6,7.83,5000,0,3,0,1,1,1
5.5,7.18,10500,0,2,0,1,1,1
9.5,12.4,26000,0,2,1,0,1,1
6.45,12.55,139000,0,6,1,0,1,0
7.5,14.59,60000,1,6,1,0,1,1
6.5,42.15,40000,0,14,0,1,1,1
8,51.88,25000,0,5,0,1,1,1
3.5,13.3,60000,1,10,0,1,1,1
7,26.61,25000,0,5,0,1,1,1
3.35,11.14,15000,0,9,0,1,1,1
2.7,8.98,110000,0,8,1,0,1,1
0.52,6.57,70000,1,19,0,1,1,1
3.2,12.16,100000,1,10,1,0,1,1
1.2,6.81,120000,0,13,0,1,1,1
7.3,27.75,55000,1,10,0,1,1,0
1.25,7.09,120000,2,13,0,1,1,1
1.5,8.51,35000,0,13,0,1,1,1
3.1,17.59,13000,0,2,0,1,1,1
6.25,35.46,50000,0,5,1,0,1,1
2.67,15.15,40000,0,8,0,1,1,1
6,8.56,25000,0,4,0,1,1,1
1.8,5.99,110000,1,9,0,1,1,1
7,7.49,5000,0,1,0,1,1,1
1.21,2.63,50000,1,7,0,1,1,1
3.5,6.81,80000,2,6,0,1,1,1
8.7,16.93,225000,1,8,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
0.8,3.97,100000,2,12,0,1,1,1
1.2,5.96,93331,1,12,0,1,1,1
3.7,18.37,120000,1,8,1,0,1,1
7.5,37.24,70000,0,5,1,0,1,1
4.85,24.08,100000,0,5,1,0,1,1
1.2,7.78,90000,1,14,1,0,1,1
8.6,11.23,28000,0,3,0,1,1,1
6.5,8.48,50000,0,2,1,0,1,1
6.5,12.65,90000,0,6,1,0,1,1
7.1,10.13,40000,0,4,1,0,1,1
4.3,5.61,113000,0,3,1,0,1,1
3.05,10.14,188000,1,9,1,0,1,1
2.2,7.32,100000,0,9,1,0,1,1
1.5,5.7,225000,2,10,1,0,1,1
6.6,8.62,67000,1,3,1,0,1,1
1.4,4.66,70000,2,9,1,0,1,1
11,36.59,50000,0,5,0,1,1,1
24.5,53.26,60000,0,7,1,0,1,0
6.25,8.16,34000,0,3,1,0,1,0
1.98,16.77,110000,2,16,0,1,1,1
0.6,7.59,71000,1,19,0,1,1,1
1.3,9.63,140000,1,15,0,1,1,1
5.4,40.02,100000,1,8,0,1,1,1
5.5,7.18,10000,0,3,0,1,1,0
4.75,6.2,30000,0,2,0,1,1,1
31,44.23,90000,0,4,1,0,1,0
2.17,8.25,120000,0,10,1,0,1,1
0.35,3.87,184000,1,18,0,1,1,1
7.5,8.02,6500,0,1,0,1,1,0
3.5,13.3,80000,0,10,0,1,1,1
4,19.86,100000,2,12,1,0,1,1
5.7,28.3,120000,1,5,1,0,1,1
1.8,8.94,120000,1,8,0,1,1,1
0.68,12.83,110000,2,22,0,1,1,1
2.8,18.16,150000,2,14,1,0,1,1
0.9,6.67,120000,2,15,1,0,1,1
26,192.69,100000,1,5,1,0,1,0
7,51.88,63000,0,2,1,0,1,1
18.5,26.39,40000,1,4,1,0,1,0
6.85,9.77,109000,0,5,1,0,0,1
5.65,8.06,114000,0,5,1,0,0,1
16,20.89,33000,1,3,0,1,0,0
3.95,7.69,160000,2,6,1,0,0,1
4.25,9.24,101000,0,7,1,0,0,1
19.5,27.82,45000,1,4,1,0,0,0
5.35,7.63,31000,0,2,0,1,0,0
5,7.13,31000,0,2,0,1,0,1
4.35,6.21,55000,0,4,0,1,0,1
2.5,3.57,55000,0,2,0,1,0,0
7,13.62,117000,0,6,1,0,0,1
11,41.81,102000,0,10,1,0,0,0
9,34.21,108000,0,8,1,0,0,0
4.25,16.16,75000,0,5,0,1,0,1
16,53.22,74000,0,9,1,0,0,0
3.25,7.07,158000,0,7,1,0,0,1
27,28.88,10000,0,1,1,0,1,0
9.5,10.16,40000,0,2,1,0,1,1
11.4,12.19,10000,0,1,1,0,1,0
9.8,12.79,53000,0,3,1,0,1,1
19.2,25.06,20000,1,3,1,0,1,1
8.08,8.08,5000,0,0,0,1,1,1
5.5,10.7,30000,0,6,0,1,1,1
2.15,8.17,64000,0,10,0,1,1,1
5.12,7.3,10500,0,4,0,1,1,1
2.15,7.15,50000,1,9,0,1,1,1
5,16.63,60000,0,8,1,0,1,1
7,23.28,35000,0,5,1,0,1,1
5.25,17.46,135000,0,8,1,0,1,1
5.5,18.29,70000,1,9,1,0,1,1
7.5,10.7,80000,0,4,1,0,1,1
3.95,5.16,25000,0,3,0,1,1,1
6.75,8.81,5000,0,3,0,1,1,1
1.4,6.95,80000,2,12,0,1,1,1
4.3,14.3,120000,1,9,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.5,55.08,20000,0,1,0,1,0,0
32,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38,40.64,20000,0,1,1,0,1,0
20,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.4,16.09,38817,0,2,1,0,0,1
5.5,7.85,56494,0,4,0,1,0,1
7.5,16.3,79328,1,7,1,0,0,1
6.5,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6,7.83,69779,0,2,0,1,0,0
4.5,5.87,56290,0,3,1,0,0,1
54,57.75,7500,0,1,1,0,0,0
55,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.2,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
2.7,8.98,167000,0,9,0,1,1,1
2.7,8.98,167000,0,9,0,1,1,1
3,5.84,10000,0,6,0,1,1,1
3.55,7.72,68000,0,7,1,0,1,1
1.8,3.91,35000,1,5,0,1,1,1
2.8,6.09,70000,0,7,1,0,1,1
2.5,8.32,70000,0,9,1,0,1,1
1.25,7.09,50000,0,13,0,1,1,1
1.5,9.73,80000,0,14,1,0,1,1
0.95,6.16,60898,0,14,0,1,1,1
8.1,52.53,29700,0,2,1,0,1,1
6.71,43.51,20000,0,2,0,1,1,0
2.95,19.13,20000,0,2,0,1,1,1
8.5,11.1,40000,0,3,1,0,1,1
4.1,8.91,90000,0,7,1,0,1,1
6,13.04,90000,0,5,0,1,1,1
6,13.04,80000,0,5,1,0,1,1
2.2,4.78,60000,2,8,0,1,1,1
5.5,11.96,56000,0,7,1,0,1,1
6.5,12.65,50000,0,6,1,0,1,1
6.55,12.74,50000,1,6,1,0,1,1
1.3,8.43,74000,0,14,1,0,1,1
4,7.78,123000,0,6,1,0,1,1
2.5,14.19,60000,2,13,0,1,1,1
1.55,6.73,54000,0,11,0,1,1,1
2.5,5.43,50000,0,7,0,1,1,1
4,7.78,80000,1,6,0,1,1,1
5,5.35,10000,0,1,0,1,1,1
5.65,6.04,10000,0,2,0,1,1,0
9,9.63,40000,0,2,1,0,1,1
6.5,8.48,120000,0,3,1,0,1,1
6,13.04,45000,0,7,1,0,1,1
8,17.39,35000,0,2,1,0,1,1
5.75,12.5,60000,0,5,1,0,1,1
5.5,7.85,40000,0,4,0,1,1,0
1.9,6.32,80000,2,9,0,1,1,1
7.5,9.79,37000,0,3,1,0,1,1
6.25,8.16,22000,0,2,0,1,1,1
7.99,10.43,60000,1,2,1,0,1,1
3,6.52,57000,1,7,0,1,1,1
8.5,11.1,27000,0,3,0,1,1,1
1.3,1.7,70000,0,8,0,1,1,1
2.3,7.65,40000,1,9,0,1,1,1
4,13.3,60000,0,5,0,1,1,1
9,29.93,35000,0,2,1,0,1,1
8,26.61,70000,0,5,1,0,1,1
2.51,8.35,43000,1,5,0,1,1,1
2.5,8.32,110000,1,9,0,1,1,1
1,4.34,100000,1,11,0,1,1,1
4.5,6.42,64000,0,4,0,1,1,1
5.75,7.51,96000,0,3,1,0,1,1
4,8.7,96000,0,7,1,0,1,1
4.8,5.13,7600,0,1,0,1,1,1
4.9,5.24,7000,0,1,0,1,1,1
1.5,8.51,120000,1,13,1,0,1,1
6,7.83,50000,0,3,1,0,1,1
5,6.53,50000,1,5,1,0,1,1
4.25,5.55,80000,0,5,1,0,1,1
1.08,10.45,200000,1,17,1,0,1,1
10.3,99.7,190000,0,5,1,0,1,1
3.6,34.85,34000,0,5,0,1,1,1
2.9,28.07,80000,1,8,0,1,1,1
4,13.3,72000,0,9,1,0,1,1
0.7,6.78,20000,0,17,1,0,1,1
3.2,30.98,70000,1,8,1,0,1,1
9.75,10.43,30000,0,1,1,0,1,1
12.27,13.12,5000,0,1,0,1,1,0
7.55,14.69,29340,0,6,1,0,1,1
2.15,7.15,120000,0,9,1,0,1,1
7.35,24.45,200000,1,9,1,0,1,1
1.9,10.78,70000,1,13,0,1,1,1
13.65,26.56,80800,1,6,1,0,1,1
6.75,13.13,24265,0,2,0,1,0,1
4.39,8.54,81000,0,6,1,0,0,1
5.5,10.7,240000,0,5,1,0,1,1
4.1,8.91,35000,0,7,0,1,1,1
3.5,3.74,15000,0,1,0,1,1,1
1.35,1.44,49000,2,8,1,0,1,1
14.9,21.26,56900,1,4,1,0,1,1
5.2,10.12,70000,1,6,1,0,1,1
3.15,11.97,180000,0,10,1,0,1,1
2.35,8.93,50000,0,10,0,1,1,1
0.81,5.97,50000,2,15,0,1,1,1
3.75,8.15,88200,0,7,1,0,1,1
1.89,12.26,93000,1,14,0,1,1,1
5.5,7.18,120000,0,3,1,0,1,1
2.6,8.65,110000,1,9,1,0,1,1
6.5,9.27,50000,1,4,1,0,1,0
4.8,10.43,80000,0,7,1,0,1,1
7,9.99,40000,0,4,1,0,1,1
6.5,9.27,110000,2,5,1,0,1,1
13,18.55,48000,1,5,1,0,1,1
13.5,19.26,97000,0,4,1,0,1,0
